year,state,state_po,county,FIPS,office,candidate,party,candidatevotes,totalvotes,version
2016,Kansas,KS,Jackson,20085,President,Hillary Clinton,democrat,1512,5818,20190722
2016,Kansas,KS,Jackson,20085,President,Donald Trump,republican,3939,5818,20190722
2016,Kansas,KS,Jackson,20085,President,Other,NA,367,5818,20190722
2016,Kansas,KS,Jefferson,20087,President,Hillary Clinton,democrat,2518,8337,20190722
2016,Kansas,KS,Jefferson,20087,President,Donald Trump,republican,5213,8337,20190722
2016,Kansas,KS,Jefferson,20087,President,Other,NA,606,8337,20190722
2016,Kansas,KS,Jewell,20089,President,Hillary Clinton,democrat,180,1494,20190722
2016,Kansas,KS,Jewell,20089,President,Donald Trump,republican,1223,1494,20190722
2016,Kansas,KS,Jewell,20089,President,Other,NA,91,1494,20190722
2016,Kansas,KS,Johnson,20091,President,Hillary Clinton,democrat,129852,290090,20190722
2016,Kansas,KS,Johnson,20091,President,Donald Trump,republican,137490,290090,20190722
2016,Kansas,KS,Johnson,20091,President,Other,NA,22748,290090,20190722
2016,Kansas,KS,Kearny,20093,President,Hillary Clinton,democrat,174,1316,20190722
2016,Kansas,KS,Kearny,20093,President,Donald Trump,republican,1075,1316,20190722
2016,Kansas,KS,Kearny,20093,President,Other,NA,67,1316,20190722
2016,Kansas,KS,Kingman,20095,President,Hillary Clinton,democrat,599,3334,20190722
2016,Kansas,KS,Kingman,20095,President,Donald Trump,republican,2530,3334,20190722
2016,Kansas,KS,Kingman,20095,President,Other,NA,205,3334,20190722
2016,Kansas,KS,Kiowa,20097,President,Hillary Clinton,democrat,114,1079,20190722
2016,Kansas,KS,Kiowa,20097,President,Donald Trump,republican,900,1079,20190722
2016,Kansas,KS,Kiowa,20097,President,Other,NA,65,1079,20190722
2016,Kansas,KS,Labette,20099,President,Hillary Clinton,democrat,2291,8107,20190722
2016,Kansas,KS,Labette,20099,President,Donald Trump,republican,5335,8107,20190722
2016,Kansas,KS,Labette,20099,President,Other,NA,481,8107,20190722
2016,Kansas,KS,Lane,20101,President,Hillary Clinton,democrat,106,871,20190722
2016,Kansas,KS,Lane,20101,President,Donald Trump,republican,718,871,20190722
2016,Kansas,KS,Lane,20101,President,Other,NA,47,871,20190722
2016,Kansas,KS,Leavenworth,20103,President,Hillary Clinton,democrat,10209,30301,20190722
2016,Kansas,KS,Leavenworth,20103,President,Donald Trump,republican,17638,30301,20190722
2016,Kansas,KS,Leavenworth,20103,President,Other,NA,2454,30301,20190722
2016,Kansas,KS,Lincoln,20105,President,Hillary Clinton,democrat,215,1464,20190722
2016,Kansas,KS,Lincoln,20105,President,Donald Trump,republican,1179,1464,20190722
2016,Kansas,KS,Lincoln,20105,President,Other,NA,70,1464,20190722
2016,Kansas,KS,Linn,20107,President,Hillary Clinton,democrat,736,4427,20190722
2016,Kansas,KS,Linn,20107,President,Donald Trump,republican,3484,4427,20190722
2016,Kansas,KS,Linn,20107,President,Other,NA,207,4427,20190722
2016,Kansas,KS,Logan,20109,President,Hillary Clinton,democrat,149,1357,20190722
2016,Kansas,KS,Logan,20109,President,Donald Trump,republican,1132,1357,20190722
2016,Kansas,KS,Logan,20109,President,Other,NA,76,1357,20190722
2016,Kansas,KS,Lyon,20111,President,Hillary Clinton,democrat,4649,12288,20190722
2016,Kansas,KS,Lyon,20111,President,Donald Trump,republican,6552,12288,20190722
2016,Kansas,KS,Lyon,20111,President,Other,NA,1087,12288,20190722
2016,Kansas,KS,McPherson,20113,President,Hillary Clinton,democrat,3226,12742,20190722
2016,Kansas,KS,McPherson,20113,President,Donald Trump,republican,8549,12742,20190722
2016,Kansas,KS,McPherson,20113,President,Other,NA,967,12742,20190722
2016,Kansas,KS,Marion,20115,President,Hillary Clinton,democrat,1204,5624,20190722
2016,Kansas,KS,Marion,20115,President,Donald Trump,republican,4003,5624,20190722
2016,Kansas,KS,Marion,20115,President,Other,NA,417,5624,20190722
2016,Kansas,KS,Marshall,20117,President,Hillary Clinton,democrat,1072,4673,20190722
2016,Kansas,KS,Marshall,20117,President,Donald Trump,republican,3307,4673,20190722
2016,Kansas,KS,Marshall,20117,President,Other,NA,294,4673,20190722
2016,Kansas,KS,Meade,20119,President,Hillary Clinton,democrat,210,1720,20190722
2016,Kansas,KS,Meade,20119,President,Donald Trump,republican,1415,1720,20190722
2016,Kansas,KS,Meade,20119,President,Other,NA,95,1720,20190722
2016,Kansas,KS,Miami,20121,President,Hillary Clinton,democrat,3991,15022,20190722
2016,Kansas,KS,Miami,20121,President,Donald Trump,republican,10003,15022,20190722
2016,Kansas,KS,Miami,20121,President,Other,NA,1028,15022,20190722
2016,Kansas,KS,Mitchell,20123,President,Hillary Clinton,democrat,477,2942,20190722
2016,Kansas,KS,Mitchell,20123,President,Donald Trump,republican,2308,2942,20190722
2016,Kansas,KS,Mitchell,20123,President,Other,NA,157,2942,20190722
2016,Kansas,KS,Montgomery,20125,President,Hillary Clinton,democrat,2637,12004,20190722
2016,Kansas,KS,Montgomery,20125,President,Donald Trump,republican,8679,12004,20190722
2016,Kansas,KS,Montgomery,20125,President,Other,NA,688,12004,20190722
2016,Kansas,KS,Morris,20127,President,Hillary Clinton,democrat,601,2624,20190722
2016,Kansas,KS,Morris,20127,President,Donald Trump,republican,1820,2624,20190722
2016,Kansas,KS,Morris,20127,President,Other,NA,203,2624,20190722
2016,Kansas,KS,Morton,20129,President,Hillary Clinton,democrat,147,1192,20190722
2016,Kansas,KS,Morton,20129,President,Donald Trump,republican,995,1192,20190722
2016,Kansas,KS,Morton,20129,President,Other,NA,50,1192,20190722
2016,Kansas,KS,Nemaha,20131,President,Hillary Clinton,democrat,725,5122,20190722
2016,Kansas,KS,Nemaha,20131,President,Donald Trump,republican,4124,5122,20190722
2016,Kansas,KS,Nemaha,20131,President,Other,NA,273,5122,20190722
2016,Kansas,KS,Neosho,20133,President,Hillary Clinton,democrat,1501,6314,20190722
2016,Kansas,KS,Neosho,20133,President,Donald Trump,republican,4431,6314,20190722
2016,Kansas,KS,Neosho,20133,President,Other,NA,382,6314,20190722
2016,Kansas,KS,Ness,20135,President,Hillary Clinton,democrat,162,1454,20190722
2016,Kansas,KS,Ness,20135,President,Donald Trump,republican,1228,1454,20190722
2016,Kansas,KS,Ness,20135,President,Other,NA,64,1454,20190722
2016,Kansas,KS,Norton,20137,President,Hillary Clinton,democrat,281,2234,20190722
2016,Kansas,KS,Norton,20137,President,Donald Trump,republican,1840,2234,20190722
2016,Kansas,KS,Norton,20137,President,Other,NA,113,2234,20190722
2016,Kansas,KS,Osage,20139,President,Hillary Clinton,democrat,1753,7046,20190722
2016,Kansas,KS,Osage,20139,President,Donald Trump,republican,4826,7046,20190722
2016,Kansas,KS,Osage,20139,President,Other,NA,467,7046,20190722
2016,Kansas,KS,Osborne,20141,President,Hillary Clinton,democrat,233,1788,20190722
2016,Kansas,KS,Osborne,20141,President,Donald Trump,republican,1460,1788,20190722
2016,Kansas,KS,Osborne,20141,President,Other,NA,95,1788,20190722
2016,Kansas,KS,Ottawa,20143,President,Hillary Clinton,democrat,424,2903,20190722
2016,Kansas,KS,Ottawa,20143,President,Donald Trump,republican,2283,2903,20190722
2016,Kansas,KS,Ottawa,20143,President,Other,NA,196,2903,20190722
2016,Kansas,KS,Pawnee,20145,President,Hillary Clinton,democrat,579,2661,20190722
2016,Kansas,KS,Pawnee,20145,President,Donald Trump,republican,1904,2661,20190722
2016,Kansas,KS,Pawnee,20145,President,Other,NA,178,2661,20190722
2016,Kansas,KS,Phillips,20147,President,Hillary Clinton,democrat,300,2664,20190722
2016,Kansas,KS,Phillips,20147,President,Donald Trump,republican,2233,2664,20190722
2016,Kansas,KS,Phillips,20147,President,Other,NA,131,2664,20190722
2016,Kansas,KS,Pottawatomie,20149,President,Hillary Clinton,democrat,2225,10693,20190722
2016,Kansas,KS,Pottawatomie,20149,President,Donald Trump,republican,7612,10693,20190722
2016,Kansas,KS,Pottawatomie,20149,President,Other,NA,856,10693,20190722
2016,Kansas,KS,Pratt,20151,President,Hillary Clinton,democrat,771,3842,20190722
2016,Kansas,KS,Pratt,20151,President,Donald Trump,republican,2838,3842,20190722
2016,Kansas,KS,Pratt,20151,President,Other,NA,233,3842,20190722
2016,Kansas,KS,Rawlins,20153,President,Hillary Clinton,democrat,163,1472,20190722
2016,Kansas,KS,Rawlins,20153,President,Donald Trump,republican,1220,1472,20190722
2016,Kansas,KS,Rawlins,20153,President,Other,NA,89,1472,20190722
2016,Kansas,KS,Reno,20155,President,Hillary Clinton,democrat,6837,24210,20190722
2016,Kansas,KS,Reno,20155,President,Donald Trump,republican,15513,24210,20190722
2016,Kansas,KS,Reno,20155,President,Other,NA,1860,24210,20190722
2016,Kansas,KS,Republic,20157,President,Hillary Clinton,democrat,375,2529,20190722
2016,Kansas,KS,Republic,20157,President,Donald Trump,republican,2024,2529,20190722
2016,Kansas,KS,Republic,20157,President,Other,NA,130,2529,20190722
2016,Kansas,KS,Rice,20159,President,Hillary Clinton,democrat,695,3804,20190722
2016,Kansas,KS,Rice,20159,President,Donald Trump,republican,2837,3804,20190722
2016,Kansas,KS,Rice,20159,President,Other,NA,272,3804,20190722
2016,Kansas,KS,Riley,20161,President,Hillary Clinton,democrat,9341,21532,20190722
2016,Kansas,KS,Riley,20161,President,Donald Trump,republican,10107,21532,20190722
2016,Kansas,KS,Riley,20161,President,Other,NA,2084,21532,20190722
2016,Kansas,KS,Rooks,20163,President,Hillary Clinton,democrat,275,2419,20190722
2016,Kansas,KS,Rooks,20163,President,Donald Trump,republican,2031,2419,20190722
2016,Kansas,KS,Rooks,20163,President,Other,NA,113,2419,20190722
2016,Kansas,KS,Rush,20165,President,Hillary Clinton,democrat,233,1503,20190722
2016,Kansas,KS,Rush,20165,President,Donald Trump,republican,1197,1503,20190722
2016,Kansas,KS,Rush,20165,President,Other,NA,73,1503,20190722
2016,Kansas,KS,Russell,20167,President,Hillary Clinton,democrat,461,3193,20190722
2016,Kansas,KS,Russell,20167,President,Donald Trump,republican,2574,3193,20190722
2016,Kansas,KS,Russell,20167,President,Other,NA,158,3193,20190722
2016,Kansas,KS,Saline,20169,President,Hillary Clinton,democrat,6317,22064,20190722
2016,Kansas,KS,Saline,20169,President,Donald Trump,republican,13828,22064,20190722
2016,Kansas,KS,Saline,20169,President,Other,NA,1919,22064,20190722
2016,Kansas,KS,Scott,20171,President,Hillary Clinton,democrat,236,2202,20190722
2016,Kansas,KS,Scott,20171,President,Donald Trump,republican,1865,2202,20190722
2016,Kansas,KS,Scott,20171,President,Other,NA,101,2202,20190722
2016,Kansas,KS,Sedgwick,20173,President,Hillary Clinton,democrat,69627,188783,20190722
2016,Kansas,KS,Sedgwick,20173,President,Donald Trump,republican,104353,188783,20190722
2016,Kansas,KS,Sedgwick,20173,President,Other,NA,14803,188783,20190722
2016,Kansas,KS,Seward,20175,President,Hillary Clinton,democrat,1628,5038,20190722
2016,Kansas,KS,Seward,20175,President,Donald Trump,republican,3159,5038,20190722
2016,Kansas,KS,Seward,20175,President,Other,NA,251,5038,20190722
2016,Kansas,KS,Shawnee,20177,President,Hillary Clinton,democrat,33926,75406,20190722
2016,Kansas,KS,Shawnee,20177,President,Donald Trump,republican,35934,75406,20190722
2016,Kansas,KS,Shawnee,20177,President,Other,NA,5546,75406,20190722
2016,Kansas,KS,Sheridan,20179,President,Hillary Clinton,democrat,127,1374,20190722
2016,Kansas,KS,Sheridan,20179,President,Donald Trump,republican,1197,1374,20190722
2016,Kansas,KS,Sheridan,20179,President,Other,NA,50,1374,20190722
2016,Kansas,KS,Sherman,20181,President,Hillary Clinton,democrat,347,2612,20190722
2016,Kansas,KS,Sherman,20181,President,Donald Trump,republican,2089,2612,20190722
2016,Kansas,KS,Sherman,20181,President,Other,NA,176,2612,20190722
2016,Kansas,KS,Smith,20183,President,Hillary Clinton,democrat,297,2042,20190722
2016,Kansas,KS,Smith,20183,President,Donald Trump,republican,1661,2042,20190722
2016,Kansas,KS,Smith,20183,President,Other,NA,84,2042,20190722
2016,Kansas,KS,Stafford,20185,President,Hillary Clinton,democrat,304,1896,20190722
2016,Kansas,KS,Stafford,20185,President,Donald Trump,republican,1490,1896,20190722
2016,Kansas,KS,Stafford,20185,President,Other,NA,102,1896,20190722
2016,Kansas,KS,Stanton,20187,President,Hillary Clinton,democrat,115,637,20190722
2016,Kansas,KS,Stanton,20187,President,Donald Trump,republican,492,637,20190722
2016,Kansas,KS,Stanton,20187,President,Other,NA,30,637,20190722
2016,Kansas,KS,Stevens,20189,President,Hillary Clinton,democrat,220,1891,20190722
2016,Kansas,KS,Stevens,20189,President,Donald Trump,republican,1599,1891,20190722
2016,Kansas,KS,Stevens,20189,President,Other,NA,72,1891,20190722
2016,Kansas,KS,Sumner,20191,President,Hillary Clinton,democrat,2076,9722,20190722
2016,Kansas,KS,Sumner,20191,President,Donald Trump,republican,6984,9722,20190722
2016,Kansas,KS,Sumner,20191,President,Other,NA,662,9722,20190722
2016,Kansas,KS,Thomas,20193,President,Hillary Clinton,democrat,473,3576,20190722
2016,Kansas,KS,Thomas,20193,President,Donald Trump,republican,2908,3576,20190722
2016,Kansas,KS,Thomas,20193,President,Other,NA,195,3576,20190722
2016,Kansas,KS,Trego,20195,President,Hillary Clinton,democrat,198,1482,20190722
2016,Kansas,KS,Trego,20195,President,Donald Trump,republican,1227,1482,20190722
2016,Kansas,KS,Trego,20195,President,Other,NA,57,1482,20190722
2016,Kansas,KS,Wabaunsee,20197,President,Hillary Clinton,democrat,776,3380,20190722
2016,Kansas,KS,Wabaunsee,20197,President,Donald Trump,republican,2372,3380,20190722
2016,Kansas,KS,Wabaunsee,20197,President,Other,NA,232,3380,20190722
2016,Kansas,KS,Wallace,20199,President,Hillary Clinton,democrat,46,798,20190722
2016,Kansas,KS,Wallace,20199,President,Donald Trump,republican,721,798,20190722
2016,Kansas,KS,Wallace,20199,President,Other,NA,31,798,20190722
2016,Kansas,KS,Washington,20201,President,Hillary Clinton,democrat,387,2765,20190722
2016,Kansas,KS,Washington,20201,President,Donald Trump,republican,2194,2765,20190722
2016,Kansas,KS,Washington,20201,President,Other,NA,184,2765,20190722
2016,Kansas,KS,Wichita,20203,President,Hillary Clinton,democrat,140,956,20190722
2016,Kansas,KS,Wichita,20203,President,Donald Trump,republican,769,956,20190722
2016,Kansas,KS,Wichita,20203,President,Other,NA,47,956,20190722
2016,Kansas,KS,Wilson,20205,President,Hillary Clinton,democrat,594,3591,20190722
2016,Kansas,KS,Wilson,20205,President,Donald Trump,republican,2788,3591,20190722
2016,Kansas,KS,Wilson,20205,President,Other,NA,209,3591,20190722
2016,Kansas,KS,Woodson,20207,President,Hillary Clinton,democrat,273,1443,20190722
2016,Kansas,KS,Woodson,20207,President,Donald Trump,republican,1082,1443,20190722
2016,Kansas,KS,Woodson,20207,President,Other,NA,88,1443,20190722
2016,Kansas,KS,Wyandotte,20209,President,Hillary Clinton,democrat,30146,48781,20190722
2016,Kansas,KS,Wyandotte,20209,President,Donald Trump,republican,15806,48781,20190722
2016,Kansas,KS,Wyandotte,20209,President,Other,NA,2829,48781,20190722
2016,Kentucky,KY,Adair,21001,President,Hillary Clinton,democrat,1323,8233,20190722
2016,Kentucky,KY,Adair,21001,President,Donald Trump,republican,6637,8233,20190722
2016,Kentucky,KY,Adair,21001,President,Other,NA,273,8233,20190722
2016,Kentucky,KY,Allen,21003,President,Hillary Clinton,democrat,1349,8096,20190722
2016,Kentucky,KY,Allen,21003,President,Donald Trump,republican,6466,8096,20190722
2016,Kentucky,KY,Allen,21003,President,Other,NA,281,8096,20190722
2016,Kentucky,KY,Anderson,21005,President,Hillary Clinton,democrat,2634,11422,20190722
2016,Kentucky,KY,Anderson,21005,President,Donald Trump,republican,8242,11422,20190722
2016,Kentucky,KY,Anderson,21005,President,Other,NA,546,11422,20190722
2016,Kentucky,KY,Ballard,21007,President,Hillary Clinton,democrat,816,4101,20190722
2016,Kentucky,KY,Ballard,21007,President,Donald Trump,republican,3161,4101,20190722
2016,Kentucky,KY,Ballard,21007,President,Other,NA,124,4101,20190722
2016,Kentucky,KY,Barren,21009,President,Hillary Clinton,democrat,4275,18488,20190722
2016,Kentucky,KY,Barren,21009,President,Donald Trump,republican,13483,18488,20190722
2016,Kentucky,KY,Barren,21009,President,Other,NA,730,18488,20190722
2016,Kentucky,KY,Bath,21011,President,Hillary Clinton,democrat,1361,4587,20190722
2016,Kentucky,KY,Bath,21011,President,Donald Trump,republican,3082,4587,20190722
2016,Kentucky,KY,Bath,21011,President,Other,NA,144,4587,20190722
2016,Kentucky,KY,Bell,21013,President,Hillary Clinton,democrat,1720,9718,20190722
2016,Kentucky,KY,Bell,21013,President,Donald Trump,republican,7764,9718,20190722
2016,Kentucky,KY,Bell,21013,President,Other,NA,234,9718,20190722
2016,Kentucky,KY,Boone,21015,President,Hillary Clinton,democrat,15026,57618,20190722
2016,Kentucky,KY,Boone,21015,President,Donald Trump,republican,39082,57618,20190722
2016,Kentucky,KY,Boone,21015,President,Other,NA,3510,57618,20190722
2016,Kentucky,KY,Bourbon,21017,President,Hillary Clinton,democrat,2791,8803,20190722
2016,Kentucky,KY,Bourbon,21017,President,Donald Trump,republican,5569,8803,20190722
2016,Kentucky,KY,Bourbon,21017,President,Other,NA,443,8803,20190722
2016,Kentucky,KY,Boyd,21019,President,Hillary Clinton,democrat,6021,20454,20190722
2016,Kentucky,KY,Boyd,21019,President,Donald Trump,republican,13591,20454,20190722
2016,Kentucky,KY,Boyd,21019,President,Other,NA,842,20454,20190722
2016,Kentucky,KY,Boyle,21021,President,Hillary Clinton,democrat,4281,12946,20190722
2016,Kentucky,KY,Boyle,21021,President,Donald Trump,republican,8040,12946,20190722
2016,Kentucky,KY,Boyle,21021,President,Other,NA,625,12946,20190722
2016,Kentucky,KY,Bracken,21023,President,Hillary Clinton,democrat,705,3527,20190722
2016,Kentucky,KY,Bracken,21023,President,Donald Trump,republican,2711,3527,20190722
2016,Kentucky,KY,Bracken,21023,President,Other,NA,111,3527,20190722
2016,Kentucky,KY,Breathitt,21025,President,Hillary Clinton,democrat,1537,5738,20190722
2016,Kentucky,KY,Breathitt,21025,President,Donald Trump,republican,3991,5738,20190722
2016,Kentucky,KY,Breathitt,21025,President,Other,NA,210,5738,20190722
2016,Kentucky,KY,Breckinridge,21027,President,Hillary Clinton,democrat,1960,8774,20190722
2016,Kentucky,KY,Breckinridge,21027,President,Donald Trump,republican,6484,8774,20190722
2016,Kentucky,KY,Breckinridge,21027,President,Other,NA,330,8774,20190722
2016,Kentucky,KY,Bullitt,21029,President,Hillary Clinton,democrat,8255,36069,20190722
2016,Kentucky,KY,Bullitt,21029,President,Donald Trump,republican,26210,36069,20190722
2016,Kentucky,KY,Bullitt,21029,President,Other,NA,1604,36069,20190722
2016,Kentucky,KY,Butler,21031,President,Hillary Clinton,democrat,947,5576,20190722
2016,Kentucky,KY,Butler,21031,President,Donald Trump,republican,4428,5576,20190722
2016,Kentucky,KY,Butler,21031,President,Other,NA,201,5576,20190722
2016,Kentucky,KY,Caldwell,21033,President,Hillary Clinton,democrat,1260,5975,20190722
2016,Kentucky,KY,Caldwell,21033,President,Donald Trump,republican,4507,5975,20190722
2016,Kentucky,KY,Caldwell,21033,President,Other,NA,208,5975,20190722
2016,Kentucky,KY,Calloway,21035,President,Hillary Clinton,democrat,4749,16049,20190722
2016,Kentucky,KY,Calloway,21035,President,Donald Trump,republican,10367,16049,20190722
2016,Kentucky,KY,Calloway,21035,President,Other,NA,933,16049,20190722
2016,Kentucky,KY,Campbell,21037,President,Hillary Clinton,democrat,14658,42510,20190722
2016,Kentucky,KY,Campbell,21037,President,Donald Trump,republican,25050,42510,20190722
